Product_titer_(UFC/ml),Recovery_Yield_(%),Optimal_concentration_of_agent_(UFC/ml),Final_batch_duration_(days),Material_Discount,CoG_($),Microorganism
3380777692,0.851592774,1000000,3.75,0.033370506,0.336939477,B thuringiensis (Fed-batch)
3504588947,0.826671728,1000000,3.75,0.092103095,0.330658683,B thuringiensis (Fed-batch)
3461740742,0.826563627,1000000,3.75,0.118086177,0.332924725,B thuringiensis (Fed-batch)
3479019253,0.82890859,1000000,3.75,0.111705681,0.330789855,B thuringiensis (Fed-batch)
3142218362,0.814619374,1000000,3.75,0.068511834,0.376146044,B thuringiensis (Fed-batch)
3277547559,0.767913391,1000000,3.75,0.053602574,0.383768581,B thuringiensis (Fed-batch)
3503238302,0.861510839,1000000,3.75,0.025155204,0.3219786,B thuringiensis (Fed-batch)
3883424764,0.837281379,1000000,3.75,0.087639117,0.294903849,B thuringiensis (Fed-batch)
3230060420,0.786315819,1000000,3.75,0.094405922,0.37698784,B thuringiensis (Fed-batch)
3784016008,0.74186079,1000000,3.75,0.078750889,0.342231377,B thuringiensis (Fed-batch)
3884263489,0.874891762,1000000,3.75,0.037911567,0.285179624,B thuringiensis (Fed-batch)
3648103507,0.873360747,1000000,3.75,0.02101038,0.305265705,B thuringiensis (Fed-batch)
3858073556,0.820579148,1000000,3.75,0.08906276,0.302790992,B thuringiensis (Fed-batch)
3527446632,0.841084563,1000000,3.75,0.075461158,0.324042009,B thuringiensis (Fed-batch)
3779892872,0.769720889,1000000,3.75,0.034928921,0.333306647,B thuringiensis (Fed-batch)
3499981345,0.895027276,1000000,3.75,0.095408964,0.305590096,B thuringiensis (Fed-batch)
3379132849,0.926431549,1000000,3.75,0.033572969,0.309858351,B thuringiensis (Fed-batch)
3301753354,0.776954493,1000000,3.75,0.098658492,0.372904211,B thuringiensis (Fed-batch)
3944938193,0.849860875,1000000,3.75,0.065095312,0.287393459,B thuringiensis (Fed-batch)
3438117831,0.851307913,1000000,3.75,0.093285121,0.327214303,B thuringiensis (Fed-batch)
3830943282,0.904508184,1000000,3.75,0.056552182,0.278573092,B thuringiensis (Fed-batch)
3261345457,0.888591955,1000000,3.75,0.08261322,0.331235006,B thuringiensis (Fed-batch)
3451389920,0.849707528,1000000,3.75,0.09439577,0.326491935,B thuringiensis (Fed-batch)
3567092641,0.767295952,1000000,3.75,0.028057438,0.354823911,B thuringiensis (Fed-batch)
3623453315,0.819270804,1000000,3.75,0.128794746,0.320154736,B thuringiensis (Fed-batch)
3401670905,0.905292692,1000000,3.75,0.111741022,0.309764061,B thuringiensis (Fed-batch)
3265890122,0.913229592,1000000,3.75,0.076821452,0.322250269,B thuringiensis (Fed-batch)
3422442323,0.886635636,1000000,3.75,0.043012184,0.319028214,B thuringiensis (Fed-batch)
3300839224,0.858022627,1000000,3.75,0.018958512,0.343561438,B thuringiensis (Fed-batch)
3466297683,0.846183879,1000000,3.75,0.097388048,0.326231344,B thuringiensis (Fed-batch)
3545563675,0.825613612,1000000,3.75,0.062250301,0.329356965,B thuringiensis (Fed-batch)
3898846085,0.768375611,1000000,3.75,0.072027575,0.321152384,B thuringiensis (Fed-batch)
3724619046,0.905934528,1000000,3.75,0.057004926,0.286046576,B thuringiensis (Fed-batch)
3206840136,0.798641579,1000000,3.75,0.099033765,0.373485009,B thuringiensis (Fed-batch)
3405385097,0.828313182,1000000,3.75,0.110498089,0.338273583,B thuringiensis (Fed-batch)
3618052814,0.827088817,1000000,3.75,0.112062652,0.318753619,B thuringiensis (Fed-batch)
3567592765,0.894740359,1000000,3.75,0.097430999,0.299764342,B thuringiensis (Fed-batch)
3294884216,0.857515033,1000000,3.75,0.094962482,0.338845013,B thuringiensis (Fed-batch)
3578290983,0.785355949,1000000,3.75,0.090757462,0.340983649,B thuringiensis (Fed-batch)
3537797602,0.796274978,1000000,3.75,0.034775872,0.344250679,B thuringiensis (Fed-batch)
3266779494,0.865238353,1000000,3.75,0.017345882,0.344365931,B thuringiensis (Fed-batch)
3425456987,0.832421375,1000000,3.75,0.081827674,0.336702909,B thuringiensis (Fed-batch)
3479889652,0.846204419,1000000,3.75,0.125091031,0.323011361,B thuringiensis (Fed-batch)
3650965697,0.880518464,1000000,3.75,0.029194962,0.302022403,B thuringiensis (Fed-batch)
3228492188,0.87369718,1000000,3.75,0.094051349,0.339474732,B thuringiensis (Fed-batch)
3694105679,0.818838861,1000000,3.75,0.098039906,0.316291544,B thuringiensis (Fed-batch)
3289390588,0.816029916,1000000,3.75,0.049194731,0.360178004,B thuringiensis (Fed-batch)
3266683556,0.806441845,1000000,3.75,0.087896282,0.363967542,B thuringiensis (Fed-batch)
3356608821,0.782668668,1000000,3.75,0.094808856,0.36443382,B thuringiensis (Fed-batch)
3378772301,0.84859977,1000000,3.75,0.033252245,0.338337044,B thuringiensis (Fed-batch)
3558838767,0.746463817,1000000,3.75,0.099356197,0.360043664,B thuringiensis (Fed-batch)
3531665607,0.902515838,1000000,3.75,0.063005726,0.302429727,B thuringiensis (Fed-batch)
3342352641,0.861462421,1000000,3.75,0.104822368,0.331796717,B thuringiensis (Fed-batch)
3683751717,0.852360144,1000000,3.75,0.026420799,0.309405068,B thuringiensis (Fed-batch)
3604365555,0.794663918,1000000,3.75,0.082310129,0.335159342,B thuringiensis (Fed-batch)
3511925266,0.888925659,1000000,3.75,0.040358966,0.310273595,B thuringiensis (Fed-batch)
3541309198,0.898315557,1000000,3.75,0.085921466,0.301532564,B thuringiensis (Fed-batch)
3245816832,0.828658312,1000000,3.75,0.103141818,0.355319082,B thuringiensis (Fed-batch)
3613904328,0.889382673,1000000,3.75,0.104906051,0.297226508,B thuringiensis (Fed-batch)
3651595831,0.796452713,1000000,3.75,0.081982233,0.33010455,B thuringiensis (Fed-batch)
3138529959,0.890072686,1000000,3.75,0.007471087,0.349164939,B thuringiensis (Fed-batch)
3519574252,0.841333993,1000000,3.75,0.089279274,0.323709285,B thuringiensis (Fed-batch)
3470795870,0.86261557,1000000,3.75,0.097559966,0.319590493,B thuringiensis (Fed-batch)
3689781945,0.828554675,1000000,3.75,0.073749987,0.314585539,B thuringiensis (Fed-batch)
3661911781,0.808360893,1000000,3.75,0.079380729,0.324506486,B thuringiensis (Fed-batch)
3636400489,0.807028595,1000000,3.75,0.099473474,0.325912222,B thuringiensis (Fed-batch)
3880383494,0.79536177,1000000,3.75,0.074998469,0.311533763,B thuringiensis (Fed-batch)
3465824249,0.819745578,1000000,3.75,0.09823857,0.336737239,B thuringiensis (Fed-batch)
3247739984,0.858751022,1000000,3.75,0.080352878,0.34434794,B thuringiensis (Fed-batch)
3486703495,0.845078286,1000000,3.75,0.048933495,0.328133767,B thuringiensis (Fed-batch)
3439280690,0.803962371,1000000,3.75,0.026826912,0.35131781,B thuringiensis (Fed-batch)
3914774529,0.72458895,1000000,3.75,0.084237549,0.338287182,B thuringiensis (Fed-batch)
3543217530,0.765853168,1000000,3.75,0.057360133,0.355663398,B thuringiensis (Fed-batch)
3526736585,0.843834617,1000000,3.75,0.040468872,0.325473035,B thuringiensis (Fed-batch)
3074866328,0.85925954,1000000,3.75,0.10128475,0.36186054,B thuringiensis (Fed-batch)
3236253650,0.842921934,1000000,3.75,0.032638179,0.35566252,B thuringiensis (Fed-batch)
3504423797,0.797865961,1000000,3.75,0.103760488,0.341753961,B thuringiensis (Fed-batch)
3859481448,0.923778347,1000000,3.75,0.041621288,0.27160777,B thuringiensis (Fed-batch)
3277074826,0.831411557,1000000,3.75,0.093725475,0.351476389,B thuringiensis (Fed-batch)
3693589628,0.734358797,1000000,3.75,0.055833287,0.355932022,B thuringiensis (Fed-batch)
3919085686,0.842959195,1000000,3.75,0.111095404,0.288789614,B thuringiensis (Fed-batch)
3319071475,0.803479479,1000000,3.75,0.0957967,0.358933213,B thuringiensis (Fed-batch)
3126072247,0.835772636,1000000,3.75,0.091029015,0.366744184,B thuringiensis (Fed-batch)
3778217077,0.757574065,1000000,3.75,0.03451402,0.338830898,B thuringiensis (Fed-batch)
3561315977,0.783445767,1000000,3.75,0.069047737,0.345047078,B thuringiensis (Fed-batch)
3900796808,0.883882786,1000000,3.75,0.099136646,0.277424477,B thuringiensis (Fed-batch)
3633940321,0.803780138,1000000,3.75,0.06697631,0.329742694,B thuringiensis (Fed-batch)
3787256995,0.776363083,1000000,3.75,0.083292464,0.326424276,B thuringiensis (Fed-batch)
3615482047,0.782809138,1000000,3.75,0.054162745,0.341237442,B thuringiensis (Fed-batch)
3614106373,0.831149737,1000000,3.75,0.103438542,0.318133975,B thuringiensis (Fed-batch)
3309031171,0.768579065,1000000,3.75,0.096084748,0.376347218,B thuringiensis (Fed-batch)
3750703528,0.782435661,1000000,3.75,0.085843674,0.32686835,B thuringiensis (Fed-batch)
3473107170,0.835931479,1000000,3.75,0.077699228,0.330981911,B thuringiensis (Fed-batch)
3480493208,0.873913101,1000000,3.75,0.13053912,0.312346622,B thuringiensis (Fed-batch)
3352911038,0.826272811,1000000,3.75,0.083108708,0.34645253,B thuringiensis (Fed-batch)
3695534828,0.856256531,1000000,3.75,0.027399122,0.306951398,B thuringiensis (Fed-batch)
3295385801,0.827849839,1000000,3.75,0.058224519,0.35370772,B thuringiensis (Fed-batch)
3323936698,0.849484636,1000000,3.75,0.085148728,0.339774495,B thuringiensis (Fed-batch)
3762903352,0.788154567,1000000,3.75,0.077208595,0.324044263,B thuringiensis (Fed-batch)
3676979850,0.876885991,1000000,3.75,0.08213986,0.297745454,B thuringiensis (Fed-batch)
3886808504,0.91616636,1000000,3.75,0.066526878,0.270498275,B thuringiensis (Fed-batch)
3166434966,0.838373663,1000000,3.75,0.090152092,0.361014012,B thuringiensis (Fed-batch)
3262806506,0.836019059,1000000,3.75,0.085628605,0.351679297,B thuringiensis (Fed-batch)
3402165260,0.855563395,1000000,3.75,0.084914331,0.32961981,B thuringiensis (Fed-batch)
3383816828,0.759284195,1000000,3.75,0.08211663,0.373654726,B thuringiensis (Fed-batch)
3513917412,0.746352913,1000000,3.75,0.099412876,0.364696136,B thuringiensis (Fed-batch)
3291065353,0.825409921,1000000,3.75,0.075827359,0.353884191,B thuringiensis (Fed-batch)
3565944062,0.739303097,1000000,3.75,0.078494542,0.364436633,B thuringiensis (Fed-batch)
3315405765,0.838371283,1000000,3.75,0.072746993,0.346083451,B thuringiensis (Fed-batch)
3828246330,0.822704436,1000000,3.75,0.006766769,0.309744253,B thuringiensis (Fed-batch)
3572918402,0.866760147,1000000,3.75,0.075657434,0.310428176,B thuringiensis (Fed-batch)
3632934308,0.759506138,1000000,3.75,0.080568967,0.348046321,B thuringiensis (Fed-batch)
3492363742,0.84923595,1000000,3.75,0.056814208,0.325450739,B thuringiensis (Fed-batch)
3819559506,0.843941991,1000000,3.75,0.087039973,0.297506725,B thuringiensis (Fed-batch)
3722460360,0.849626956,1000000,3.75,0.116904009,0.301279455,B thuringiensis (Fed-batch)
3785571473,0.797530845,1000000,3.75,0.087304575,0.317628191,B thuringiensis (Fed-batch)
3788316682,0.843085916,1000000,3.75,0.075935728,0.300981053,B thuringiensis (Fed-batch)
3872625169,0.838769113,1000000,3.75,0.017800864,0.299630522,B thuringiensis (Fed-batch)
3501762900,0.766065556,1000000,3.75,0.090956825,0.357194251,B thuringiensis (Fed-batch)
3746110402,0.917313228,1000000,3.75,0.072389874,0.27995543,B thuringiensis (Fed-batch)
3491371878,0.824260546,1000000,3.75,0.032202433,0.337168943,B thuringiensis (Fed-batch)
3438135881,0.830491932,1000000,3.75,0.071378915,0.336994388,B thuringiensis (Fed-batch)
3439708030,0.834569472,1000000,3.75,0.035315296,0.337782402,B thuringiensis (Fed-batch)
3542182519,0.849037475,1000000,3.75,0.021626643,0.323358555,B thuringiensis (Fed-batch)
3531544987,0.868824505,1000000,3.75,0.077384816,0.313202766,B thuringiensis (Fed-batch)
3384045586,0.841276825,1000000,3.75,0.019609477,0.341737424,B thuringiensis (Fed-batch)
3206002102,0.841157903,1000000,3.75,0.099455986,0.354667652,B thuringiensis (Fed-batch)
3471260352,0.855078021,1000000,3.75,0.019913726,0.327753066,B thuringiensis (Fed-batch)
3525295777,0.86895701,1000000,3.75,0.048944063,0.315622572,B thuringiensis (Fed-batch)
3552341110,0.818957599,1000000,3.75,0.098353645,0.328844003,B thuringiensis (Fed-batch)
3481907246,0.773482051,1000000,3.75,0.083544372,0.356353627,B thuringiensis (Fed-batch)
3239896863,0.834784976,1000000,3.75,0.098630189,0.35369941,B thuringiensis (Fed-batch)
3477121428,0.930028806,1000000,3.75,0.071904782,0.297519868,B thuringiensis (Fed-batch)
3178144009,0.813567679,1000000,3.75,0.096479149,0.370146797,B thuringiensis (Fed-batch)
3766708981,0.742923026,1000000,3.75,0.125190005,0.339893895,B thuringiensis (Fed-batch)
3825106164,0.768037839,1000000,3.75,0.093990002,0.325947571,B thuringiensis (Fed-batch)
3344658124,0.834550638,1000000,3.75,0.134228227,0.34009004,B thuringiensis (Fed-batch)
3223203255,0.884923232,1000000,3.75,0.135030029,0.332758748,B thuringiensis (Fed-batch)
3441666295,0.836755506,1000000,3.75,0.086602665,0.333039785,B thuringiensis (Fed-batch)
3354314804,0.890960172,1000000,3.75,0.092421329,0.320522318,B thuringiensis (Fed-batch)
3832676754,0.820708768,1000000,3.75,0.091187625,0.304610114,B thuringiensis (Fed-batch)
3423993786,0.819633412,1000000,3.75,0.122503227,0.339116762,B thuringiensis (Fed-batch)
3424576278,0.849627893,1000000,3.75,0.098098849,0.328816972,B thuringiensis (Fed-batch)
3598705266,0.899444722,1000000,3.75,0.091655859,0.295985959,B thuringiensis (Fed-batch)
3806217380,0.818810579,1000000,3.75,0.079593814,0.308204997,B thuringiensis (Fed-batch)
3472358229,0.823178036,1000000,3.75,0.093201043,0.335065152,B thuringiensis (Fed-batch)
3319686301,0.844415918,1000000,3.75,0.054517017,0.344502596,B thuringiensis (Fed-batch)
3199417671,0.812306175,1000000,3.75,0.139000087,0.364886436,B thuringiensis (Fed-batch)
3512504009,0.7406446,1000000,3.75,0.138729616,0.36454172,B thuringiensis (Fed-batch)
3284535030,0.825814658,1000000,3.75,0.070461787,0.354821474,B thuringiensis (Fed-batch)
3062079445,0.841049413,1000000,3.75,0.050794849,0.375277616,B thuringiensis (Fed-batch)
3410192281,0.861660064,1000000,3.75,0.085546249,0.326472909,B thuringiensis (Fed-batch)
3161450231,0.875038867,1000000,3.75,0.017160062,0.351867493,B thuringiensis (Fed-batch)
3327385769,0.705423178,1000000,3.75,0.073264082,0.409782062,B thuringiensis (Fed-batch)
3210812827,0.835913462,1000000,3.75,0.077435292,0.358048111,B thuringiensis (Fed-batch)
3574101292,0.745094899,1000000,3.75,0.057362608,0.362413049,B thuringiensis (Fed-batch)
3210533564,0.820396787,1000000,3.75,0.07059156,0.365387051,B thuringiensis (Fed-batch)
3696500178,0.843752005,1000000,3.75,0.091684189,0.307173447,B thuringiensis (Fed-batch)
3208065451,0.839103724,1000000,3.75,0.097577378,0.355450983,B thuringiensis (Fed-batch)
3118166145,0.778406074,1000000,3.75,0.095318022,0.39440672,B thuringiensis (Fed-batch)
3520714616,0.760881701,1000000,3.75,0.099102403,0.357065607,B thuringiensis (Fed-batch)
3549177335,0.817111593,1000000,3.75,0.074933621,0.331544207,B thuringiensis (Fed-batch)
3596280205,0.888642245,1000000,3.75,0.041387725,0.303026091,B thuringiensis (Fed-batch)
3235347569,0.831669724,1000000,3.75,0.065832265,0.358034318,B thuringiensis (Fed-batch)
3535028547,0.87190023,1000000,3.75,0.025020418,0.315289948,B thuringiensis (Fed-batch)
3460765823,0.794939607,1000000,3.75,0.070670651,0.349816763,B thuringiensis (Fed-batch)
3275326119,0.772435236,1000000,3.75,0.098507747,0.378124632,B thuringiensis (Fed-batch)
3485171235,0.80972078,1000000,3.75,0.063843452,0.341524393,B thuringiensis (Fed-batch)
3666359287,0.819382148,1000000,3.75,0.085176136,0.319355922,B thuringiensis (Fed-batch)
3732283828,0.804267371,1000000,3.75,0.036762663,0.322933002,B thuringiensis (Fed-batch)
3457974252,0.850919018,1000000,3.75,0.047452678,0.328692573,B thuringiensis (Fed-batch)
3876906870,0.839405803,1000000,3.75,0.099397134,0.293907779,B thuringiensis (Fed-batch)
3564428341,0.811828303,1000000,3.75,0.122749535,0.328870296,B thuringiensis (Fed-batch)
3900115296,0.722946756,1000000,3.75,0.05100818,0.342757622,B thuringiensis (Fed-batch)
3155236079,0.815919323,1000000,3.75,0.093626084,0.37198787,B thuringiensis (Fed-batch)
3369911895,0.912216389,1000000,3.75,0.146161406,0.308003677,B thuringiensis (Fed-batch)
3845408372,0.806834712,1000000,3.75,0.092637019,0.308725994,B thuringiensis (Fed-batch)
3465848023,0.880264656,1000000,3.75,0.03652713,0.317750687,B thuringiensis (Fed-batch)
3522964515,0.754328621,1000000,3.75,0.105062218,0.359475566,B thuringiensis (Fed-batch)
3461029348,0.827797083,1000000,3.75,0.0790173,0.335305924,B thuringiensis (Fed-batch)
3785328712,0.844131756,1000000,3.75,0.053955537,0.302262402,B thuringiensis (Fed-batch)
3414868591,0.870042584,1000000,3.75,0.051161771,0.325268612,B thuringiensis (Fed-batch)
3786909247,0.828738389,1000000,3.75,0.062520755,0.307186083,B thuringiensis (Fed-batch)
3601186526,0.744840531,1000000,3.75,0.095656453,0.356869333,B thuringiensis (Fed-batch)
3572818738,0.804760131,1000000,3.75,0.073349714,0.334518718,B thuringiensis (Fed-batch)
3603440439,0.902236584,1000000,3.75,0.06073058,0.296641696,B thuringiensis (Fed-batch)
3616725615,0.849536462,1000000,3.75,0.085898292,0.312199041,B thuringiensis (Fed-batch)
3705628889,0.808054207,1000000,3.75,0.070781899,0.321391366,B thuringiensis (Fed-batch)
3333489469,0.7655809,1000000,3.75,0.091911234,0.375385802,B thuringiensis (Fed-batch)
3396877899,0.848164506,1000000,3.75,0.086274975,0.332915479,B thuringiensis (Fed-batch)
3565477478,0.838903948,1000000,3.75,0.096769255,0.319951537,B thuringiensis (Fed-batch)
3159396528,0.709223105,1000000,3.75,0.059547144,0.430519398,B thuringiensis (Fed-batch)
3673965734,0.926416175,1000000,3.75,0.09501382,0.28127878,B thuringiensis (Fed-batch)
3613646391,0.848935509,1000000,3.75,0.109372473,0.31111006,B thuringiensis (Fed-batch)
3492301523,0.792571491,1000000,3.75,0.080301738,0.346976924,B thuringiensis (Fed-batch)
3308312582,0.840364402,1000000,3.75,0.062841918,0.346736773,B thuringiensis (Fed-batch)
3448355580,0.841636145,1000000,3.75,0.039126643,0.333835797,B thuringiensis (Fed-batch)
3383874343,0.831612274,1000000,3.75,0.070522573,0.341999612,B thuringiensis (Fed-batch)
3555932797,0.791574304,1000000,3.75,0.065911095,0.34225038,B thuringiensis (Fed-batch)
3429099500,0.860281758,1000000,3.75,0.095889781,0.32447074,B thuringiensis (Fed-batch)
3066973968,0.924605128,1000000,3.75,0.03699339,0.341821882,B thuringiensis (Fed-batch)
3866056422,0.770627698,1000000,3.75,0.094406943,0.32138241,B thuringiensis (Fed-batch)
3250983640,0.861026292,1000000,3.75,0.080151126,0.343110181,B thuringiensis (Fed-batch)
3348796354,0.823002326,1000000,3.75,0.022629046,0.352776891,B thuringiensis (Fed-batch)
3342702477,0.813092244,1000000,3.75,0.099498096,0.351901755,B thuringiensis (Fed-batch)
3189474059,0.845352054,1000000,3.75,0.090000528,0.355459168,B thuringiensis (Fed-batch)
3616964878,0.894106654,1000000,3.75,0.099098222,0.29577588,B thuringiensis (Fed-batch)
3676475509,0.760929034,1000000,3.75,0.100298657,0.341828489,B thuringiensis (Fed-batch)
3403091214,0.770498277,1000000,3.75,0.13280451,0.362148945,B thuringiensis (Fed-batch)
3176175715,0.791265401,1000000,3.75,0.092572465,0.381135649,B thuringiensis (Fed-batch)
3509174668,0.837671087,1000000,3.75,0.095462886,0.325654981,B thuringiensis (Fed-batch)
3474065305,0.834515598,1000000,3.75,0.056054904,0.332989879,B thuringiensis (Fed-batch)
3252260514,0.850450645,1000000,3.75,0.032726535,0.350772406,B thuringiensis (Fed-batch)
3355549457,0.816999653,1000000,3.75,0.100347012,0.348814113,B thuringiensis (Fed-batch)
3306595169,0.756480257,1000000,3.75,0.090908809,0.383074278,B thuringiensis (Fed-batch)
3527942593,0.796218277,1000000,3.75,0.08081216,0.341861011,B thuringiensis (Fed-batch)
3805402666,0.742147549,1000000,3.75,0.113905532,0.33761243,B thuringiensis (Fed-batch)
