#,Product_titer_(UFC/ml),Recovery_Yield_(%),Optimal_concentration_of_agent_(UFC/ml),Final_batch_duration_(days),Material_Discount,TOTAL_Production_cost_per_dosis
263,677472959.9,0.937376451,40000000,4.25,0.121768002,71.59969333
264,753553279.4,0.842109053,40000000,4.25,0.082282833,72.39838656
265,752934529.5,0.817530445,40000000,4.25,0.096084581,74.36772024
266,818097587,0.79762398,40000000,4.25,0.082751664,70.39710276
267,732770947.5,0.804169815,40000000,4.25,0.095073928,77.70419053
268,749467275.7,0.820885206,40000000,4.25,0.094207539,74.44298241
269,620057544.8,0.808561984,40000000,4.25,0.091361223,91.41905386
270,788006725.7,0.787295035,40000000,4.25,0.052104961,74.63583176
271,736139911.3,0.831401989,40000000,4.25,0.052184,75.65445559
272,744365789.8,0.822491318,40000000,4.25,0.089878766,74.89150039
273,712412217.4,0.879491401,40000000,4.25,0.039594343,74.14042811
274,759793558.1,0.828529391,40000000,4.25,0.069661348,73.22079316
275,769049257.7,0.76762442,40000000,4.25,0.097450381,77.51530218
276,802809824.2,0.92733922,40000000,4.25,0.012129259,62.8393237
277,647404926.6,0.828825485,40000000,4.25,0.119517228,84.78821588
278,793046398.7,0.901650123,40000000,4.25,0.057416427,64.66675158
279,585679443.9,0.776459734,40000000,4.25,0.094045602,100.71597
280,657879641.6,0.926758478,40000000,4.25,0.002170808,76.92645377
281,652923468.5,0.807527088,40000000,4.25,0.082442876,87.13119858
282,673269397.8,0.812670313,40000000,4.25,0.081677176,83.98011997
283,672144082.4,0.847910984,40000000,4.25,0.079128265,80.67808636
284,722407147.3,0.862886183,40000000,4.25,0.04548325,74.40849872
285,726973537.1,0.87359938,40000000,4.25,0.062294904,72.71727525
286,700654737.4,0.913708956,40000000,4.25,0.083603939,71.73806052
287,734193636.2,0.878551852,40000000,4.25,0.085311942,71.16886778
288,621460346.4,0.724354912,40000000,4.25,0.090224567,101.8465196
289,729855983.9,0.804880355,40000000,4.25,0.023298467,79.40915439
290,804752084.8,0.746617001,40000000,4.25,0.087766262,76.35366316
291,758120568.1,0.883732771,40000000,4.25,0.1165353,67.96043802
292,637456520.3,0.785948654,40000000,4.25,0.079195274,91.77320639
293,725235827,0.760488148,40000000,4.25,0.089228365,83.14810243
294,733740170.8,0.861306431,40000000,4.25,0.103313477,72.29751659
295,728171969.4,0.849461837,40000000,4.25,0.099263335,73.9445912
296,616373790.5,0.846823034,40000000,4.25,0.014274313,89.57924513
297,669597946.5,0.847097324,40000000,4.25,0.032064243,82.05651024
298,736940520.5,0.838671726,40000000,4.25,0.124129792,73.52286804
299,598987845.4,0.923466856,40000000,4.25,0.076918997,83.17231334
300,733455742.6,0.882543493,40000000,4.25,0.072217735,71.16055423
